Edad,Ingresos mensuales,Dependientes,Porcentaje de endeudamiento,Situación Laboral,Nivel Educativo,Estado Civil,Puntaje de Crédito,Incumplimientos Previos,Monto del Préstamo,Provincias,Calificación de Riesgo
58,2031.9166666666667,3.0,1.6532830250584425,Empleado,Universitario,Viudo,697.0,1.0,40312.0,Madrid,Bajo
66,8376.666666666666,0.0,0.2348985276561878,Autónomo,Universitario,Casado,722.0,0.0,23612.0,Valencia,Bajo
68,8929.25,1.0,0.3698145607600489,Empleado,Secundario,Viudo,754.0,2.0,39626.0,Alicante,Bajo
54,1982.8333333333333,4.0,1.7765823316802556,Desempleado,Secundario,Casado,754.0,3.0,42272.0,Málaga,Alto
21,3170.583333333333,0.0,1.0713591084711016,Desempleado,Universitario,Casado,752.0,2.0,40762.0,Cádiz,Bajo
50,3610.3333333333335,0.0,0.3788200535499954,Autónomo,Universitario,Divorciado,725.0,2.0,16412.0,A Coruña,Bajo
44,5814.416666666667,2.0,0.5234259670646239,Autónomo,Universitario,Viudo,794.0,2.0,36521.0,Zaragoza,Bajo
19,8815.25,4.0,0.3293723944301069,Desempleado,Universitario,Casado,649.0,3.0,34842.0,Córdoba,Alto
66,1774.9166666666667,2.0,0.663458378327621,Autónomo,Universitario,Divorciado,621.0,2.0,14131.0,Toledo,Bajo
45,3152.4166666666665,0.0,0.7687752782256999,Empleado,Universitario,Divorciado,618.0,4.0,29082.0,Badajoz,Bajo
20,5814.416666666667,2.0,0.6800624883550944,Empleado,Universitario,Soltero,643.0,0.0,47450.0,Navarra,Bajo
65,6892.75,2.0,0.1933795171254821,Empleado,Universitario,Divorciado,658.0,1.0,15995.0,Jaén,Bajo
59,3114.4166666666665,2.0,0.3332619805742113,Empleado,Secundario,Divorciado,743.0,1.0,12455.0,Castellón,Bajo
47,4381.416666666667,2.0,0.6461951043231832,Empleado,Secundario,Divorciado,625.0,2.0,33975.0,Islas Baleares,Bajo
39,3040.75,2.0,0.2181753405135794,Autónomo,Universitario,Viudo,609.0,4.0,7961.0,Álava,Bajo
26,6465.75,2.0,0.1403162819471832,Empleado,Universitario,Casado,699.0,0.0,10887.0,Ciudad Real,Bajo
53,2694.0,1.0,0.7650024746349914,Autónomo,Universitario,Casado,688.0,0.0,24731.0,Ourense,Bajo
34,9952.5,0.0,0.1222054760110525,Empleado,Universitario,Viudo,690.0,3.0,14595.0,Guadalajara,Bajo
23,6987.75,3.0,0.1354513255339701,Empleado,Secundario,Casado,712.0,2.0,11358.0,Burgos,Bajo
47,5814.416666666667,3.0,,Desempleado,Universitario,Viudo,616.0,3.0,27544.0,Salamanca,Bajo
25,2810.583333333333,0.0,0.9837815400124528,Autónomo,Universitario,Casado,622.0,1.0,33180.0,Asturias,Bajo
41,4721.666666666667,1.0,0.81277797387928,Autónomo,Universitario,Viudo,671.0,0.0,46052.0,Cantabria,Bajo
66,9329.25,2.0,0.114576913113773,Autónomo,Universitario,Soltero,706.0,3.0,12827.0,La Rioja,Bajo
66,7416.083333333333,0.0,0.4063016192284786,Desempleado,Universitario,Casado,705.0,2.0,36158.0,Albacete,Bajo
23,5814.416666666667,4.0,0.1103148782480329,Desempleado,Universitario,Casado,701.0,3.0,7697.0,Huesca,Bajo
38,8717.833333333334,3.0,0.3918404802416502,Desempleado,Universitario,Casado,648.0,3.0,40992.0,Segovia,Alto
32,8267.583333333334,1.0,0.4524296700970658,Desempleado,Universitario,Casado,631.0,4.0,44886.0,Ávila,Alto
57,5814.416666666667,0.0,0.5126768234130681,Empleado,Universitario,Divorciado,692.0,2.0,35771.0,Teruel,Bajo
58,6881.916666666667,2.0,0.3677027959749585,Autónomo,Secundario,Divorciado,768.0,4.0,30366.0,Soria,Bajo
18,7013.5,1.0,0.059587462275136,Autónomo,Universitario,Viudo,606.0,1.0,5015.0,Zamora,Bajo
61,2141.833333333333,0.0,1.2315773091588202,Empleado,Universitario,Soltero,650.0,1.0,31654.0,Melilla,Bajo
21,1965.1666666666667,4.0,0.8188024764651005,Desempleado,Universitario,Soltero,736.0,3.0,19309.0,Ceuta,Bajo
25,5814.416666666667,3.0,0.2964613819099078,Empleado,Universitario,Divorciado,638.0,1.0,20685.0,Barcelona,Bajo
45,2792.9166666666665,0.0,0.2340742950917499,Desempleado,Universitario,Viudo,699.0,3.0,7845.0,Valencia,Bajo
27,9537.666666666666,4.0,0.3205099080837381,Autónomo,Universitario,Soltero,668.0,0.0,36683.0,Sevilla,Bajo
67,5814.416666666667,3.0,0.5365829188941281,Desempleado,Universitario,Casado,699.0,4.0,37439.0,Alicante,Alto
36,2981.833333333333,0.0,0.1501034039461181,Empleado,Universitario,Casado,735.0,0.0,5371.0,Málaga,Bajo
33,1847.5,4.0,2.000766801984664,Autónomo,Universitario,Soltero,686.0,0.0,44357.0,Murcia,Alto
56,2941.583333333333,3.0,0.7042692427547522,Empleado,Universitario,Casado,625.0,0.0,24860.0,A Coruña,Bajo
57,4917.916666666667,3.0,0.6156739811912225,Desempleado,Secundario,Divorciado,774.0,0.0,36334.0,Pontevedra,Bajo
31,2623.333333333333,0.0,1.4582592121982212,Desempleado,Universitario,Divorciado,721.0,2.0,45906.0,Granada,Bajo
48,5567.916666666667,2.0,0.6715857217690638,Empleado,Universitario,Soltero,662.0,0.0,44872.0,Tarragona,Bajo
53,8478.166666666666,0.0,,Desempleado,Universitario,Viudo,744.0,0.0,27544.0,Córdoba,Bajo
37,6194.75,4.0,0.2410508898664191,Empleado,Universitario,Soltero,630.0,0.0,17919.0,Girona,Bajo
21,7557.25,0.0,,Autónomo,Universitario,Casado,782.0,4.0,27544.0,Almería,Bajo
57,5814.416666666667,0.0,0.0728361973829418,Autónomo,Secundario,Casado,788.0,3.0,5082.0,Toledo,Bajo
23,3973.6666666666665,4.0,0.8996938176327489,Empleado,Universitario,Divorciado,742.0,3.0,42901.0,Badajoz,Bajo
47,9279.333333333334,2.0,0.1351030964868166,Autónomo,Universitario,Casado,688.0,2.0,15044.0,Navarra,Bajo
48,8845.916666666666,0.0,0.3218434117436482,Desempleado,Universitario,Viudo,626.0,2.0,34164.0,Jaén,Bajo
48,5814.416666666667,2.0,,Empleado,Universitario,Viudo,630.0,0.0,27544.0,Castellón,Bajo
24,8540.666666666666,0.0,0.1915443759269378,Autónomo,Universitario,Viudo,643.0,2.0,19631.0,Valladolid,Bajo
24,7888.916666666667,1.0,0.2758933947415678,Autónomo,Universitario,Casado,768.0,2.0,26118.0,Islas Baleares,Bajo
49,4155.833333333333,2.0,0.587226789653098,Autónomo,Secundario,Divorciado,625.0,4.0,29285.0,Las Palmas,Bajo
63,9460.5,0.0,0.2855645402815214,Autónomo,Universitario,Casado,621.0,2.0,32419.0,Santa Cruz de Tenerife,Bajo
39,9752.583333333334,0.0,0.0452956908853209,Autónomo,Universitario,Casado,650.0,0.0,5301.0,Álava,Bajo
54,6186.666666666667,1.0,0.1596713362068965,Desempleado,Universitario,Casado,633.0,4.0,11854.0,León,Bajo
39,5814.416666666667,4.0,0.1972539521018159,Empleado,Secundario,Viudo,669.0,2.0,13763.0,Lugo,Bajo
39,6793.083333333333,4.0,0.402836218212152,Empleado,Universitario,Divorciado,711.0,3.0,32838.0,Cáceres,Bajo
45,5814.416666666667,1.0,0.5684433806773393,Empleado,Universitario,Soltero,699.0,3.0,39662.0,Burgos,Alto
23,2859.9166666666665,2.0,1.0215332614586672,Desempleado,Universitario,Soltero,640.0,3.0,35058.0,Salamanca,Bajo
48,5814.416666666667,1.0,,Autónomo,Secundario,Divorciado,655.0,0.0,27544.0,Asturias,Alto
22,9675.916666666666,3.0,,Desempleado,Universitario,Casado,754.0,1.0,27544.0,La Rioja,Bajo
54,5062.75,2.0,0.414794331144141,Desempleado,Universitario,Soltero,778.0,3.0,25200.0,Huesca,Alto
59,6901.083333333333,0.0,,Autónomo,Secundario,Casado,689.0,0.0,27544.0,Segovia,Bajo
35,4727.833333333333,1.0,0.8253604540487186,Desempleado,Universitario,Casado,761.0,1.0,46826.0,Ávila,Bajo
46,6889.166666666667,1.0,0.563844199830652,Desempleado,Secundario,Divorciado,699.0,4.0,46613.0,Soria,Bajo
51,3973.75,4.0,0.50101709132851,Desempleado,Universitario,Viudo,718.0,2.0,23891.0,Palencia,Bajo
35,5196.833333333333,4.0,0.2614572977133511,Autónomo,Universitario,Divorciado,699.0,2.0,16305.0,Ceuta,Bajo
37,2601.4166666666665,1.0,0.8730179069096966,Desempleado,Universitario,Divorciado,699.0,1.0,27253.0,Madrid,Bajo
31,4775.333333333333,2.0,,Desempleado,Universitario,Soltero,600.0,0.0,27544.0,Barcelona,Bajo
50,9896.583333333334,1.0,0.2218021371011881,Desempleado,Secundario,Soltero,699.0,2.0,26341.0,Valencia,Bajo
42,3128.333333333333,0.0,0.1791156100159829,Autónomo,Universitario,Divorciado,672.0,2.0,6724.0,Alicante,Bajo
20,8665.333333333334,1.0,0.0514502231112478,Desempleado,Universitario,Viudo,611.0,0.0,5350.0,Málaga,Bajo
49,3497.1666666666665,0.0,0.8467330696277939,Desempleado,Universitario,Viudo,618.0,0.0,35534.0,Murcia,Bajo
63,2036.25,1.0,2.0401882545528958,Desempleado,Secundario,Divorciado,696.0,1.0,49852.0,Cádiz,Bajo
31,8827.0,1.0,0.3912522185718062,Desempleado,Universitario,Casado,738.0,3.0,41443.0,A Coruña,Bajo
68,5260.833333333333,2.0,0.4006494535086329,Empleado,Secundario,Viudo,705.0,1.0,25293.0,Zaragoza,Bajo
68,4413.25,4.0,0.1449800789289828,Empleado,Universitario,Casado,790.0,0.0,7678.0,Granada,Bajo
50,5814.416666666667,0.0,0.3721783497914666,Desempleado,Universitario,Soltero,749.0,4.0,25968.0,Córdoba,Alto
52,5814.416666666667,1.0,0.699281957204076,Desempleado,Universitario,Casado,759.0,2.0,48791.0,Girona,Bajo
21,6683.333333333333,3.0,0.593354114713217,Empleado,Universitario,Viudo,796.0,1.0,47587.0,Almería,Bajo
56,5814.416666666667,0.0,0.384848007108767,Empleado,Universitario,Divorciado,699.0,2.0,26852.0,Toledo,Bajo
44,8999.0,3.0,0.445429121754269,Autónomo,Universitario,Soltero,761.0,2.0,48101.0,Navarra,Bajo
39,6871.416666666667,4.0,0.595207198903671,Desempleado,Universitario,Soltero,626.0,2.0,49079.0,Jaén,Bajo
32,1909.9166666666667,4.0,1.6351935075701385,Empleado,Universitario,Soltero,662.0,3.0,37477.0,Huelva,Bajo
53,2066.583333333333,1.0,1.0027017218436227,Autónomo,Universitario,Viudo,692.0,0.0,24866.0,Islas Baleares,Bajo
49,8939.833333333334,2.0,,Autónomo,Universitario,Divorciado,621.0,2.0,27544.0,Las Palmas,Bajo
59,6533.083333333333,3.0,0.2958914244167506,Empleado,Universitario,Casado,770.0,0.0,23197.0,Santa Cruz de Tenerife,Bajo
62,5814.416666666667,0.0,0.6338411706534046,Desempleado,Universitario,Soltero,699.0,2.0,44225.0,Álava,Alto
69,7460.75,0.0,0.1324822124674686,Autónomo,Universitario,Soltero,636.0,2.0,11861.0,León,Alto
60,1738.5833333333333,1.0,1.972774768729329,Empleado,Secundario,Soltero,699.0,2.0,41158.0,Ciudad Real,Bajo
27,6272.333333333333,1.0,0.5625099643938991,Empleado,Universitario,Divorciado,699.0,0.0,42339.0,Lugo,Bajo
20,3316.333333333333,0.0,0.3891597145441753,Desempleado,Universitario,Soltero,652.0,2.0,15487.0,Ourense,Bajo
30,5814.416666666667,4.0,0.5334728333309446,Desempleado,Secundario,Soltero,640.0,0.0,37222.0,Burgos,Alto
51,3242.5,0.0,0.5551529169879208,Desempleado,Universitario,Casado,777.0,2.0,21601.0,Salamanca,Bajo
57,9438.333333333334,3.0,0.2480487374183295,Empleado,Universitario,Soltero,655.0,0.0,28094.0,La Rioja,Bajo
55,4409.916666666667,4.0,0.8934976095542244,Empleado,Universitario,Divorciado,699.0,0.0,47283.0,Huesca,Alto
33,6941.916666666667,1.0,0.2867003589306507,Desempleado,Secundario,Viudo,712.0,4.0,23883.0,Ávila,Bajo
24,1769.8333333333333,0.0,1.6089556455410114,Empleado,Universitario,Soltero,731.0,1.0,34171.0,Teruel,Bajo
67,4018.5833333333335,4.0,0.3176492545051116,Empleado,Universitario,Divorciado,606.0,1.0,15318.0,Zamora,Bajo
45,8401.75,4.0,0.2518522926771208,Desempleado,Universitario,Viudo,608.0,2.0,25392.0,Melilla,Bajo
62,5977.166666666667,0.0,0.3777849036611549,Desempleado,Universitario,Casado,658.0,1.0,27097.0,Ceuta,Bajo
64,6797.666666666667,3.0,0.1432354239199725,Autónomo,Universitario,Divorciado,699.0,2.0,11684.0,Barcelona,Bajo
29,5461.416666666667,1.0,,Autónomo,Universitario,Viudo,713.0,4.0,27544.0,Valencia,Bajo
61,6161.833333333333,0.0,,Desempleado,Universitario,Soltero,620.0,1.0,27544.0,Sevilla,Bajo
29,8343.583333333334,0.0,0.4667758656852072,Desempleado,Universitario,Casado,603.0,0.0,46735.0,Alicante,Bajo
51,8930.916666666666,1.0,0.4288007016823581,Autónomo,Secundario,Casado,763.0,1.0,45955.0,Málaga,Bajo
51,3063.0,2.0,1.085101752094896,Empleado,Universitario,Casado,646.0,3.0,39884.0,Murcia,Bajo
25,2773.833333333333,1.0,0.3198642071741873,Desempleado,Universitario,Divorciado,628.0,3.0,10647.0,Vizcaya,Bajo
21,8911.666666666666,1.0,0.4056573779689545,Autónomo,Universitario,Soltero,721.0,0.0,43381.0,A Coruña,Bajo
25,5814.416666666667,1.0,0.3639230074670718,Desempleado,Universitario,Viudo,675.0,1.0,25392.0,Granada,Bajo
41,9574.75,2.0,0.2940198612670479,Empleado,Universitario,Soltero,724.0,0.0,33782.0,Tarragona,Bajo
68,7889.666666666667,1.0,0.2928619713549368,Desempleado,Universitario,Soltero,709.0,2.0,27727.0,Girona,Bajo
54,8019.166666666667,1.0,,Autónomo,Secundario,Casado,730.0,0.0,27544.0,Almería,Alto
37,6956.166666666667,3.0,0.450571435417016,Desempleado,Universitario,Casado,779.0,1.0,37611.0,Toledo,Bajo
58,2549.6666666666665,1.0,1.5943914237155183,Autónomo,Universitario,Viudo,699.0,2.0,48782.0,Navarra,Bajo
40,7661.833333333333,0.0,0.1863131104391899,Desempleado,Universitario,Soltero,699.0,1.0,17130.0,Jaén,Bajo
60,9037.0,0.0,0.3702648371509719,Desempleado,Universitario,Viudo,662.0,3.0,40153.0,Castellón,Bajo
18,5814.416666666667,4.0,0.5176357616843191,Autónomo,Universitario,Casado,614.0,0.0,36117.0,Las Palmas,Bajo
46,9087.416666666666,3.0,,Empleado,Secundario,Viudo,705.0,2.0,27544.0,Álava,Alto
35,6008.75,4.0,0.3207267179807225,Autónomo,Universitario,Divorciado,654.0,1.0,23126.0,León,Bajo
22,9796.0,1.0,0.2925854090104804,Desempleado,Universitario,Viudo,669.0,0.0,34394.0,Ciudad Real,Bajo
52,8245.833333333334,0.0,,Empleado,Universitario,Casado,678.0,3.0,27544.0,Lugo,Bajo
52,3565.583333333333,0.0,,Desempleado,Universitario,Divorciado,613.0,2.0,27544.0,Cáceres,Bajo
45,5814.416666666667,1.0,0.1057715735313086,Autónomo,Universitario,Casado,749.0,3.0,7380.0,Ourense,Bajo
34,6550.75,0.0,0.5701637217112544,Desempleado,Universitario,Soltero,781.0,0.0,44820.0,Guadalajara,Bajo
62,8111.0,4.0,,Autónomo,Universitario,Viudo,716.0,2.0,27544.0,Burgos,Bajo
20,2581.4166666666665,1.0,1.4398747457791266,Autónomo,Universitario,Casado,628.0,0.0,44603.0,Salamanca,Bajo
40,1932.8333333333333,4.0,0.784427006984565,Desempleado,Universitario,Divorciado,644.0,3.0,18194.0,Asturias,Bajo
53,9398.0,4.0,0.246630488756473,Empleado,Universitario,Divorciado,699.0,3.0,27814.0,La Rioja,Bajo
60,5814.416666666667,0.0,0.4577558654493858,Desempleado,Universitario,Casado,785.0,2.0,31939.0,Huesca,Bajo
58,7263.166666666667,0.0,0.5229238853576264,Desempleado,Universitario,Divorciado,761.0,0.0,45577.0,Segovia,Bajo
68,4139.333333333333,4.0,,Empleado,Universitario,Casado,635.0,3.0,27544.0,Soria,Bajo
53,9090.166666666666,0.0,,Desempleado,Universitario,Divorciado,665.0,0.0,27544.0,Palencia,Bajo
43,9259.833333333334,3.0,0.4157652225562015,Desempleado,Universitario,Soltero,654.0,4.0,46199.0,Ceuta,Bajo
64,2251.1666666666665,3.0,1.3587028947952913,Desempleado,Universitario,Casado,780.0,4.0,36704.0,Barcelona,Bajo
44,8012.583333333333,0.0,,Autónomo,Universitario,Divorciado,608.0,2.0,27544.0,Valencia,Bajo
53,9781.583333333334,1.0,0.0729432010836691,Autónomo,Secundario,Casado,699.0,3.0,8562.0,Alicante,Bajo
59,8351.75,0.0,,Empleado,Universitario,Casado,660.0,0.0,27544.0,Murcia,Bajo
56,4017.8333333333335,1.0,0.1722113908823163,Desempleado,Secundario,Soltero,610.0,2.0,8303.0,Vizcaya,Bajo
31,3855.75,0.0,0.7730229743456742,Autónomo,Secundario,Casado,616.0,0.0,35767.0,A Coruña,Bajo
65,5604.916666666667,1.0,0.4960525728898735,Desempleado,Universitario,Soltero,652.0,2.0,33364.0,Zaragoza,Bajo
63,3722.25,4.0,0.5411825284885934,Autónomo,Universitario,Viudo,796.0,4.0,24173.0,Pontevedra,Bajo
58,2222.333333333333,1.0,0.3804934753262337,Desempleado,Universitario,Divorciado,783.0,2.0,10147.0,Tarragona,Bajo
21,8179.75,3.0,,Empleado,Universitario,Casado,793.0,1.0,27544.0,Badajoz,Bajo
54,3477.083333333333,0.0,0.7557100059916118,Desempleado,Universitario,Divorciado,777.0,3.0,31532.0,Navarra,Bajo
41,9817.75,1.0,0.2788656599865889,Desempleado,Universitario,Soltero,615.0,2.0,32854.0,Jaén,Bajo
46,3120.083333333333,3.0,1.303544242942229,Autónomo,Secundario,Viudo,642.0,4.0,48806.0,Castellón,Bajo
46,8322.833333333334,1.0,0.2065602659350782,Autónomo,Universitario,Viudo,779.0,0.0,20630.0,Huelva,Alto
67,5814.416666666667,1.0,0.1643042437619136,Empleado,Universitario,Soltero,613.0,4.0,11464.0,Valladolid,Bajo
52,3926.25,2.0,0.1171813647458346,Desempleado,Universitario,Viudo,689.0,0.0,5521.0,Islas Baleares,Bajo
52,5317.916666666667,1.0,0.1894382198542662,Desempleado,Universitario,Casado,663.0,1.0,12089.0,Las Palmas,Bajo
52,2528.833333333333,1.0,,Empleado,Secundario,Casado,624.0,1.0,27544.0,León,Bajo
19,5814.416666666667,0.0,0.4754417898040789,Autónomo,Universitario,Soltero,710.0,4.0,33173.0,Lugo,Bajo
26,5814.416666666667,4.0,0.294569532627234,Autónomo,Universitario,Soltero,761.0,3.0,20553.0,Guadalajara,Bajo
48,2790.583333333333,0.0,,Desempleado,Universitario,Casado,719.0,0.0,27544.0,Burgos,Bajo
51,5814.416666666667,4.0,0.5754374901466183,Desempleado,Universitario,Soltero,780.0,4.0,40150.0,Salamanca,Alto
32,3736.0,0.0,0.5870360456816559,Empleado,Secundario,Viudo,786.0,1.0,26318.0,Asturias,Bajo
61,7165.333333333333,1.0,0.1124744138444361,Desempleado,Universitario,Divorciado,742.0,3.0,9671.0,La Rioja,Bajo
44,2748.75,0.0,0.9738365923904804,Empleado,Universitario,Soltero,794.0,0.0,32122.0,Albacete,Bajo
64,2026.75,3.0,1.771473212450146,Empleado,Secundario,Divorciado,789.0,4.0,43084.0,Segovia,Bajo
62,1857.5833333333333,0.0,1.3742317527253152,Desempleado,Universitario,Casado,702.0,0.0,30633.0,Teruel,Bajo
59,9341.416666666666,2.0,0.2873493492243325,Empleado,Universitario,Viudo,711.0,4.0,32211.0,Soria,Alto
61,5165.25,3.0,0.131649000532404,Empleado,Secundario,Casado,699.0,1.0,8160.0,Zamora,Bajo
47,9615.333333333334,0.0,0.0549902932815641,Autónomo,Universitario,Divorciado,654.0,2.0,6345.0,Melilla,Bajo
68,7329.25,0.0,,Autónomo,Universitario,Viudo,681.0,3.0,27544.0,Ceuta,Bajo
21,3117.6666666666665,2.0,0.8364428525606757,Empleado,Universitario,Divorciado,721.0,4.0,31293.0,Madrid,Bajo
54,5236.416666666667,1.0,0.5537183506532776,Desempleado,Secundario,Divorciado,728.0,0.0,34794.0,Valencia,Bajo
24,3963.5833333333335,0.0,0.9071126716144904,Autónomo,Universitario,Casado,699.0,1.0,43145.0,Sevilla,Bajo
20,4749.333333333333,2.0,0.4588363279056709,Empleado,Secundario,Soltero,694.0,3.0,26150.0,Alicante,Bajo
53,8667.333333333334,1.0,0.3141008383970464,Empleado,Secundario,Soltero,679.0,3.0,32669.0,Málaga,Alto
64,5814.416666666667,1.0,,Desempleado,Universitario,Divorciado,762.0,3.0,27544.0,Murcia,Bajo
69,3547.0,4.0,0.2039047082041161,Empleado,Universitario,Divorciado,694.0,0.0,8679.0,Vizcaya,Bajo
21,6077.25,3.0,0.4812072346318922,Empleado,Secundario,Soltero,699.0,3.0,35093.0,A Coruña,Bajo
25,5956.083333333333,0.0,0.2078407230702503,Empleado,Universitario,Divorciado,765.0,4.0,14855.0,Pontevedra,Bajo
28,9584.833333333334,3.0,0.2045679806638961,Empleado,Secundario,Divorciado,789.0,3.0,23529.0,Tarragona,Bajo
55,5814.416666666667,1.0,0.1484385077322173,Desempleado,Universitario,Divorciado,732.0,2.0,10357.0,Córdoba,Bajo
18,9053.666666666666,0.0,0.4174919921946909,Autónomo,Universitario,Casado,766.0,1.0,45358.0,Almería,Bajo
54,2454.083333333333,0.0,1.6822642534551258,Empleado,Universitario,Soltero,683.0,1.0,49541.0,Toledo,Bajo
54,4756.5,4.0,,Autónomo,Universitario,Soltero,600.0,0.0,27544.0,Badajoz,Bajo
50,5424.75,0.0,0.1394073459606433,Empleado,Universitario,Casado,695.0,1.0,9075.0,Castellón,Bajo
57,5814.416666666667,3.0,0.587519527610967,Empleado,Universitario,Divorciado,699.0,0.0,40993.0,Valladolid,Bajo
53,3200.4166666666665,4.0,,Empleado,Universitario,Viudo,679.0,3.0,27544.0,Islas Baleares,Bajo
45,4239.583333333333,4.0,,Empleado,Secundario,Soltero,636.0,0.0,27544.0,Álava,Bajo
69,2573.833333333333,0.0,1.0671501651233568,Desempleado,Secundario,Viudo,699.0,3.0,32960.0,Ciudad Real,Bajo
37,5814.416666666667,2.0,0.6953836011064451,Empleado,Secundario,Divorciado,630.0,1.0,48519.0,Lugo,Bajo
27,6015.083333333333,0.0,0.3126723098876435,Empleado,Universitario,Viudo,665.0,1.0,22569.0,Cáceres,Bajo
20,5916.916666666667,2.0,,Autónomo,Universitario,Divorciado,737.0,0.0,27544.0,Burgos,Bajo
26,9274.0,3.0,0.1730285385666019,Autónomo,Secundario,Soltero,798.0,1.0,19256.0,Salamanca,Bajo
22,3283.0,0.0,0.7815514265407656,Desempleado,Universitario,Viudo,666.0,2.0,30790.0,Asturias,Bajo
43,2308.25,4.0,1.053900862847034,Empleado,Universitario,Soltero,656.0,3.0,29192.0,Cantabria,Bajo
63,6452.416666666667,0.0,0.5685337535032093,Empleado,Universitario,Soltero,759.0,2.0,44021.0,La Rioja,Bajo
32,9140.0,0.0,0.2413749088256747,Autónomo,Universitario,Viudo,797.0,1.0,26474.0,Albacete,Alto
38,9774.0,3.0,,Empleado,Universitario,Divorciado,794.0,3.0,27544.0,Huesca,Bajo
67,2388.333333333333,2.0,0.7056175854849965,Empleado,Secundario,Casado,654.0,2.0,20223.0,Segovia,Bajo
39,9297.0,1.0,0.3730594098454698,Desempleado,Secundario,Soltero,687.0,0.0,41620.0,Ávila,Bajo
66,2443.25,0.0,0.4006616869606739,Empleado,Secundario,Divorciado,676.0,0.0,11747.0,Soria,Alto
49,9683.666666666666,3.0,0.3148944958865443,Empleado,Secundario,Divorciado,601.0,4.0,36592.0,Melilla,Bajo
52,4806.0,1.0,0.5438167568317381,Autónomo,Universitario,Divorciado,780.0,0.0,31363.0,Ceuta,Bajo
61,5537.833333333333,0.0,0.7449814909561501,Desempleado,Universitario,Viudo,789.0,0.0,49507.0,Sevilla,Bajo
43,9301.166666666666,0.0,,Desempleado,Secundario,Divorciado,778.0,0.0,27544.0,Murcia,Bajo
33,7918.25,1.0,0.2883633799555878,Empleado,Universitario,Divorciado,736.0,3.0,27400.0,Cádiz,Bajo
45,5814.416666666667,2.0,0.3644389663623464,Empleado,Universitario,Soltero,612.0,0.0,25428.0,Vizcaya,Bajo
42,3405.0,0.0,0.1887909936368086,Autónomo,Universitario,Viudo,642.0,4.0,7714.0,A Coruña,Bajo
57,6497.166666666667,0.0,0.4732960521252853,Empleado,Universitario,Casado,695.0,0.0,36901.0,Zaragoza,Bajo
33,4632.0,0.0,0.6624928036845136,Empleado,Universitario,Viudo,691.0,2.0,36824.0,Pontevedra,Bajo
29,2158.333333333333,3.0,,Empleado,Universitario,Casado,648.0,2.0,27544.0,Córdoba,Bajo
69,3872.25,4.0,,Empleado,Universitario,Viudo,659.0,4.0,27544.0,Girona,Bajo
32,7820.916666666667,3.0,0.2422776528753023,Autónomo,Universitario,Soltero,667.0,2.0,22738.0,Almería,Bajo
52,9548.666666666666,3.0,0.2056482580464986,Empleado,Secundario,Soltero,699.0,4.0,23564.0,Toledo,Bajo
53,5814.416666666667,3.0,0.4308543419374256,Empleado,Universitario,Viudo,609.0,0.0,30062.0,Badajoz,Bajo
52,7857.666666666667,0.0,0.1229796801425359,Empleado,Universitario,Soltero,684.0,4.0,11596.0,Navarra,Bajo
